company,species,REF,review_year,cocoa_percent,company_location,rating,bean_type,bean_origin,is_blend,is_domestic
Mast Brothers,Patanemo,572,2010,0.81,U.S.A.,2.75,Criollo,Venezuela,0,0
Mast Brothers,Ocumare de la Costa,572,2010,0.75,U.S.A.,3.0,Others,Venezuela,0,0
Mast Brothers,"Dominican Republic, Coop",572,2010,0.7,U.S.A.,3.25,Others,Dominican Republic,1,0
Matale,"Malekula P., 2013",1177,2013,0.72,Australia,3.5,Trinitario,Vanuatu,1,0
Matale,"Somia, 2013",1177,2013,0.68,Australia,4.0,Trinitario,Madagascar,1,0
Matale,"Kulili P., 2013",1177,2013,0.74,Australia,4.0,Trinitario,Papua New Guinea,1,0
Matale,Blend,1181,2013,0.7,Australia,3.75,Trinitario,"Papua New Guinea,Vanuatu,Madagascar",1,0
Maverick,Maya Mountain,1367,2014,0.7,U.S.A.,3.25,Trinitario,Belize,0,0
Maverick,Elvesia,1367,2014,0.7,U.S.A.,3.25,Others,Dominican Republic,0,0
Maverick,Tumbes,1430,2014,0.82,U.S.A.,3.25,Criollo,Peru,0,0
Maverick,"Morropon, Norandiono Coop, Piura",1430,2014,0.63,U.S.A.,3.5,Criollo,Peru,1,0
Mayacama,Hispaniola,1728,2016,0.72,U.S.A.,3.0,Others,Dominican Republic,0,0
Meadowlands,Bolivia,1287,2014,0.7,U.S.A.,2.5,Others,Bolivia,0,0
Meadowlands,Venezuela,1287,2014,0.7,U.S.A.,2.75,Others,Venezuela,0,0
Meadowlands,Belize,1287,2014,0.7,U.S.A.,3.0,Trinitario,Belize,0,0
Meadowlands,"Nicaragua, w/ inbs",1291,2014,0.7,U.S.A.,3.0,Others,Nicaragua,1,0
Meadowlands,Dominican Republic,1291,2014,0.7,U.S.A.,3.5,Others,Dominican Republic,0,0
Menakao (aka Cinagra),Madagascar,837,2012,0.8,Madagascar,2.5,Trinitario,Madagascar,0,1
Menakao (aka Cinagra),Madagascar,841,2012,0.72,Madagascar,2.5,Trinitario,Madagascar,0,1
Mesocacao,El Salvador,1494,2015,0.8,Honduras,2.75,Others,El Salvador,0,0
Mesocacao,El Salvador,1494,2015,0.7,Honduras,3.0,Others,El Salvador,0,0
Mesocacao,Honduras,1347,2014,0.8,Honduras,3.25,Others,Honduras,0,1
Mesocacao,Honduras,1347,2014,0.7,Honduras,3.5,Others,Honduras,0,1
Mesocacao,"La Tronca, Matagalpa",1351,2014,0.7,Honduras,3.25,Others,Nicaragua,1,0
Mesocacao,"La Tronca, Matagalpa",1351,2014,0.8,Honduras,3.5,Others,Nicaragua,1,0
Metiisto,"Fazenda Sempre Firme P., Bahia",1267,2014,0.7,Sweden,3.0,Others,Brazil,1,0
Metiisto,Akesson Estate,1267,2014,0.72,Sweden,3.5,Trinitario,Madagascar,0,0
Metropolitan,South America,1688,2015,0.7,Holland,3.5,Trinitario,South America,0,0
Michel Cluizel,"Chiapas, Mokaya P.",963,2012,0.66,France,3.75,Others,Mexico,1,0
Michel Cluizel,"Carenero Superior, Concepcion",117,2007,0.66,France,3.5,Trinitario,Venezuela,1,0
Michel Cluizel,Vila Gracinda,135,2007,0.67,France,3.5,Forastero,Sao Tome,0,0
Michel Cluizel,Carre Amer,24,2006,0.6,France,2.0,Others,Others,0,0
Michel Cluizel,Carre Grand Noir,24,2006,0.85,France,2.0,Others,Others,0,0
Michel Cluizel,Tamarina,24,2006,0.7,France,3.0,Forastero,Sao Tome,0,0
Michel Cluizel,Los Ancones P.,24,2006,0.67,France,4.0,Others,Dominican Republic,0,0
Michel Cluizel,Mangaro P.,24,2006,0.65,France,4.0,Trinitario,Madagascar,0,0
Michel Cluizel,Maralumi P.,24,2006,0.64,France,4.0,Others,Papua New Guinea,0,0
Michel Cluizel,Noir Infini,81,2006,0.99,France,2.0,Others,Others,0,0
Middlebury,Maya Mountain,1490,2015,0.8,U.S.A.,3.5,Trinitario,Belize,0,0
Middlebury,San Juan Estate,1490,2015,0.7,U.S.A.,3.5,Trinitario,Trinidad,0,0
Middlebury,Oko Caribe,1490,2015,0.75,U.S.A.,3.75,Others,Dominican Republic,0,0
Middlebury,"Patanemo, Epoch, Donaldo",1490,2015,0.75,U.S.A.,3.75,Others,Venezuela,1,0
Middlebury,Kokoa Kamili,1538,2015,0.75,U.S.A.,3.25,Others,Tanzania,0,0
Middlebury,"Matagalpa, Cacao Bisiesto",1538,2015,0.7,U.S.A.,3.5,Others,Nicaragua,1,0
Middlebury,La Red,1117,2013,0.75,U.S.A.,2.5,Others,Dominican Republic,0,0
Middlebury,Belize,1117,2013,0.8,U.S.A.,3.25,Trinitario,Belize,0,0
Middlebury,Houseblend,887,2012,0.65,U.S.A.,1.5,Others,Others,1,0
Middlebury,Alto Beni,887,2012,0.75,U.S.A.,2.0,Criollo,Bolivia,0,0
Middlebury,"Balinese, Java",887,2012,0.7,U.S.A.,2.5,Criollo,Indonesia,1,0
Millcreek Cacao Roasters,Ecuador,1073,2013,0.7,U.S.A.,2.5,Forastero (Nacional),Ecuador,0,0
Millcreek Cacao Roasters,Ecuador,825,2012,0.7,U.S.A.,3.5,Others,Ecuador,0,0
Mindo,Ecuador,607,2010,0.67,U.S.A.,2.75,Others,Ecuador,0,0
Mindo,Ecuador,607,2010,0.77,U.S.A.,2.75,Others,Ecuador,0,0
Minimal,"Acul-du-Nord, 2015",1920,2016,0.7,Japan,3.5,"Criollo, Trinitario",Haiti,1,0
Mission,"Fazenda Camboa, Bahia",1880,2016,0.75,Brazil,3.75,Others,Brazil,1,1
Mission,"Bahia, Fazenda Venturosa",1626,2015,0.7,Brazil,3.5,Forastero (Parazinho),Brazil,1,1
Mita,Tumaco,955,2012,0.65,Colombia,2.5,Others,Colombia,0,1
Moho,"Toledo District, w/ nibs",1026,2013,0.73,U.S.A.,3.25,Trinitario,Belize,1,0
Moho,Toledo District,1030,2013,0.72,U.S.A.,3.0,Trinitario,Belize,0,0
Moho,"Umoho R., Toledo District, San Felipe",607,2010,0.67,U.S.A.,2.75,Trinitario,Belize,1,0
Molucca,La Red,1614,2015,0.7,U.S.A.,3.0,Others,Dominican Republic,0,0
Molucca,Indonesia,1618,2015,0.7,U.S.A.,2.75,Others,Indonesia,0,0
Molucca,Peru,1618,2015,0.7,U.S.A.,3.25,Others,Peru,0,0
Momotombo,Matagalpa,661,2011,0.7,Nicaragua,2.75,Others,Nicaragua,0,1
Momotombo,Mombacho,661,2011,0.7,Nicaragua,2.75,Others,Nicaragua,0,1
Momotombo,Oscuro,772,2011,0.7,Nicaragua,3.25,Others,Nicaragua,0,1
Monarque,Oko Caribe,1812,2016,0.72,Canada,3.5,Others,Dominican Republic,0,0
Monsieur Truffe,Papaua New Guinea,1391,2014,0.7,Australia,3.25,Others,Papua New Guinea,0,0
Montecristi,Manabi,1654,2015,0.7,Ecuador,3.25,Others,Ecuador,0,1
Montecristi,Manabi,1654,2015,0.63,Ecuador,3.5,Others,Ecuador,0,1
Montecristi,Manabi,1658,2015,0.85,Ecuador,3.5,Others,Ecuador,0,1
Muchomas (Mesocacao),Nicaragua,1462,2015,0.7,U.S.A.,3.5,Others,Nicaragua,0,0
Muchomas (Mesocacao),Nicaragua,1462,2015,0.8,U.S.A.,3.5,Others,Nicaragua,0,0
Mutari,"Kokoa Kamili, batch 1 SRB",1896,2016,0.68,U.S.A.,2.75,Others,Tanzania,1,0
Mutari,"Oko Caribe, batch 1 SRB",1896,2016,0.71,U.S.A.,2.75,Others,Dominican Republic,1,0
Mutari,"Ambanja, batch 1 SRB",1900,2016,0.68,U.S.A.,2.75,Others,Madagascar,1,0
Mutari,"Tien Giang, batch 1 SRB",1900,2016,0.8,U.S.A.,3.0,Trinitario,Vietnam,1,0
Nahua,"Costa Rica, Oscuro",1049,2013,0.58,Costa Rica,2.5,Others,Costa Rica,1,1
Nahua,"Costa Rica, Oscuro",1049,2013,0.7,Costa Rica,3.0,Others,Costa Rica,1,1
Naive,Trinidad & Tobago,1046,2013,0.7,Lithuania,3.75,Others,"Trinidad,Tobago",1,0
Naive,"Maranon Canyon, Fortunato No. 4",1133,2013,0.78,Lithuania,3.75,Forastero (Nacional),Peru,1,0
Naive,Grenada,867,2012,0.71,Lithuania,2.5,Trinitario,Grenada,0,0
Na�ve,Nicaragua,1379,2014,0.7,Lithuania,3.25,Criollo,Nicaragua,0,0
Na�ve,Chuao,1399,2014,0.75,Lithuania,2.75,Trinitario,Venezuela,0,0
Na�ve,Barinas,1399,2014,0.7,Lithuania,3.0,Others,Venezuela,0,0
Nanea,Criollo Blend,1007,2013,0.85,U.S.A.,3.5,Others,Hawaii,1,0
Nathan Miller,Peru,1403,2014,0.72,U.S.A.,2.25,Others,Peru,0,0
Nathan Miller,Hispaniola,1403,2014,0.7,U.S.A.,2.5,Others,Dominican Republic,0,0
Nathan Miller,Madagascar,1403,2014,0.735,U.S.A.,2.5,Trinitario,Madagascar,0,0
Nathan Miller,Ghana,1403,2014,0.7,U.S.A.,3.5,Forastero,Ghana,0,0
Neuhaus (Callebaut),Papua New Guinea,531,2010,0.7,Belgium,2.5,Criollo,Papua New Guinea,0,0
Neuhaus (Callebaut),Manickchand Estate,230,2008,0.67,Belgium,3.75,Trinitario,Trinidad,0,0
Neuhaus (Callebaut),Dark,135,2007,0.73,Belgium,1.0,Others,Others,0,0
Neuhaus (Callebaut),West Africa,15,2006,0.73,Belgium,2.0,Forastero,West Africa,0,0
Neuhaus (Callebaut),Sao Tome,15,2006,0.75,Belgium,2.75,Forastero,Sao Tome,0,0
Neuhaus (Callebaut),Ocumare,24,2006,0.71,Belgium,3.0,Criollo,Venezuela,0,0
Nibble,Patanemo,1526,2015,0.72,U.S.A.,2.25,Criollo,Venezuela,0,0
Nibble,Elvesia P.,1526,2015,0.72,U.S.A.,2.75,Trinitario,Dominican Republic,0,0
Nibble,"Ambanja, Sambirano Valley",1526,2015,0.72,U.S.A.,3.0,Trinitario,Madagascar,1,0
Nibble,Tumbes,1526,2015,0.72,U.S.A.,3.0,Criollo,Peru,0,0
Night Owl,Peru,1022,2013,0.75,U.S.A.,2.75,Others,Peru,0,0
Night Owl,Ecuador,1022,2013,0.75,U.S.A.,3.5,Others,Ecuador,0,0
Noble Bean aka Jerjobo,Ghana,1295,2014,0.75,U.S.A.,3.0,Forastero,Ghana,0,0
Noble Bean aka Jerjobo,Moho Valley,1299,2014,0.75,U.S.A.,3.0,Trinitario,Belize,0,0
Noble Bean aka Jerjobo,Maranon Canyon,1299,2014,0.75,U.S.A.,3.25,Forastero (Nacional),Peru,0,0
Noir d' Ebine,Venezuela,837,2012,0.7,U.S.A.,3.0,Others,Venezuela,0,0
Noir d' Ebine,Ecuador,841,2012,0.7,U.S.A.,3.0,Others,Ecuador,0,0
Nova Monda,"La Patriota, cacao Indio, purple label",931,2012,0.7,Nicaragua,3.0,Others,Nicaragua,1,1
Nova Monda,"La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,0.75,Nicaragua,2.75,Others,Nicaragua,1,1
Nova Monda,"Punta Galera, cacao Nacional, gold label",935,2012,0.8,Nicaragua,3.25,Forastero (Nacional),Ecuador,1,0
Nuance,"Ghana, 2013",1454,2015,0.7,U.S.A.,3.75,Forastero,Ghana,1,0
Nuance,"Ecuador, 2013",1458,2015,0.7,U.S.A.,2.75,Trinitario,Ecuador,1,0
Nuance,"Canoabo, 2013",1458,2015,0.7,U.S.A.,3.0,Criollo,Venezuela,1,0
Nuance,"Sambirano Valley, 2012",1458,2015,0.7,U.S.A.,3.5,Trinitario,Madagascar,1,0
Nuance,La Red,1470,2015,0.7,U.S.A.,3.75,Others,Dominican Republic,0,0
Nugali,Fazenda Leolinda,1876,2016,0.7,Brazil,3.5,Trinitario (Scavina),Brazil,0,1
Oakland Chocolate Co.,Jamaica,478,2010,0.7,U.S.A.,2.5,Trinitario,Jamaica,0,0
Obolo,Pangoa,1638,2015,0.7,Chile,3.75,Criollo,Peru,0,0
Obolo,"Pangoa, w/ nibs",1638,2015,0.7,Chile,3.75,Criollo,Peru,1,0
Ocelot,Virunga,1558,2015,0.7,Scotland,3.75,Forastero,Congo,0,0
Ocelot,Piura,1558,2015,0.75,Scotland,4.0,Criollo,Peru,0,0
Ocho,Sang Yum Coop,1760,2016,1.0,New Zealand,2.75,Others,Samoa,0,0
Ocho,Sang Yum Coop,1760,2016,0.7,New Zealand,3.5,Others,Samoa,0,0
Ocho,"PNG, Devotion",1411,2014,0.66,New Zealand,2.75,Others,Papua New Guinea,1,0
Ocho,"PNG, Revolution",1411,2014,0.7,New Zealand,3.0,Others,Papua New Guinea,1,0
Ocho,"PNG, Voodoo",1411,2014,0.88,New Zealand,3.25,Others,Papua New Guinea,1,0
Ocho,"PNG, Nib Bar",1411,2014,0.74,New Zealand,3.5,Others,Papua New Guinea,1,0
Ohiyo,"San Juan Estate, Gran Couva",1594,2015,0.7,U.S.A.,2.75,Trinitario,Trinidad,1,0
Ohiyo,Tanzania,1598,2015,0.7,U.S.A.,3.0,Others,Tanzania,0,0
Oialla by Bojessen (Malmo),"Sylvestre, Oialla",761,2011,0.7,Germany,3.5,Criollo,Bolivia,1,0
Olive and Sinclair,Dominican Republic prototype,486,2010,0.72,U.S.A.,3.0,Others,Dominican Republic,0,0
Olive and Sinclair,Ghana prototype,486,2010,0.72,U.S.A.,3.0,Forastero,Ghana,0,0
Olive and Sinclair,Dark 67,457,2009,0.67,U.S.A.,2.75,Others,"Ghana,Dominican Republic",1,0
Olive and Sinclair,Dark 75,457,2009,0.75,U.S.A.,3.0,Others,"Ghana,Dominican Republic",1,0
Olivia,Carribean-Raw,688,2011,0.76,Canada,2.0,Others,Carribean,0,0
Olivia,Carribean,688,2011,0.76,Canada,2.75,Others,Carribean,0,0
Olivia,Carribean,688,2011,0.85,Canada,2.75,Others,Carribean,0,0
Olivia,Carribean-Raw,688,2011,0.85,Canada,3.0,Others,Carribean,0,0
Omanhene,Ghana,693,2011,0.8,Ghana,2.75,Forastero,Ghana,0,1
Omnom,"Kakao Kamili, Kilombero Valley",1816,2016,0.7,Iceland,3.75,Trinitario,Tanzania,1,0
Omnom,Papua New Guinea,1247,2014,0.7,Iceland,3.0,Others,Papua New Guinea,0,0
Omnom,Madagascar,1247,2014,0.66,Iceland,3.5,Trinitario,Madagascar,0,0
organicfair,Maya Mountain,1161,2013,0.74,Canada,2.75,Trinitario,Belize,0,0
organicfair,La Red,1165,2013,0.72,Canada,2.75,Others,Dominican Republic,0,0
organicfair,Nicaraqua,1165,2013,0.72,Canada,2.75,Trinitario,Nicaragua,0,0
organicfair,Caribe,1165,2013,0.72,Canada,3.0,Others,Dominican Republic,0,0
organicfair,Mindo,1165,2013,0.72,Canada,3.0,Trinitario,Ecuador,0,0
Original Beans (Felchlin),Papua Kerafat,1438,2014,0.68,Switzerland,2.75,Others,Papua New Guinea,0,0
Original Beans (Felchlin),"Grand Cru Blend No.1, 5 yr. Anniversary Ed",1442,2014,0.8,Switzerland,3.25,Blend,Others,1,0
Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,0.66,Switzerland,3.75,Others,Bolivia,1,0
Original Beans (Felchlin),"D.R. Congo, Cru Virunga",331,2009,0.7,Switzerland,3.0,Forastero,Congo,1,0
Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,0.75,Switzerland,3.0,Criollo,Peru,1,0
Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,0.68,Switzerland,3.25,Others,Bolivia,1,0
Original Hawaiin Chocolate Factory,"Hawai'i, Kona Grand Cru E.",316,2009,0.6,U.S.A.,3.0,Criollo,Hawaii,1,0
Original Hawaiin Chocolate Factory,"Hawai'i, Kona Estate Grown",24,2006,0.6,U.S.A.,3.0,Others,Hawaii,1,0
Orquidea,Peru,859,2012,0.65,Peru,3.0,Others,Peru,0,1
Orquidea,Peru,859,2012,0.72,Peru,3.0,Others,Peru,0,1
Pacari,"Sierra Nevada, Tutu Iku",1848,2016,0.7,Ecuador,4.0,Others,Colombia,1,0
Pacari,Garaua,1415,2014,0.7,Ecuador,3.25,Others,Ecuador,0,1
Pacari,Cumbia,1415,2014,0.7,Ecuador,3.5,Others,Ecuador,0,1
Pacari,Montubia,1415,2014,0.7,Ecuador,3.75,Others,Ecuador,0,1
Pacari,Tangara,1415,2014,0.7,Ecuador,4.0,Others,Ecuador,0,1
Pacari,"Ecuador, raw",817,2012,0.85,Ecuador,2.75,Others,Ecuador,1,1
Pacari,Piura,863,2012,0.7,Ecuador,4.0,Others,Peru,0,0
Pacari,Nube- prototype,721,2011,0.7,Ecuador,3.5,Others,Ecuador,0,1
Pacari,Esmeraldas,224,2008,0.6,Ecuador,2.5,Forastero (Arriba),Ecuador,0,1
Pacari,Manabi,224,2008,0.65,Ecuador,2.75,Forastero (Arriba),Ecuador,0,1
Pacari,Los Rios,224,2008,0.72,Ecuador,3.0,Forastero (Arriba),Ecuador,0,1
Pacari,Raw,266,2008,1.0,Ecuador,2.0,Forastero (Arriba),Ecuador,0,1
Pacari,Raw,266,2008,0.7,Ecuador,3.5,Forastero (Arriba),Ecuador,0,1
Palette de Bine,Lachua,1720,2016,0.7,Canada,2.75,Others,Guatemala,0,0
Palette de Bine,Maya Mtn,1720,2016,0.72,Canada,3.0,Trinitario,Belize,0,0
Palette de Bine,"Silvestre, La Paz, Beni",1570,2015,0.7,Canada,3.25,Others,Bolivia,1,0
Palette de Bine,"San Juan Estate, Gran Couva",1570,2015,0.7,Canada,3.25,Trinitario,Trinidad,1,0
Palette de Bine,Kokoa Kamili,1574,2015,0.72,Canada,3.5,Others,Tanzania,0,0
Palette de Bine,Lam Dong,1574,2015,0.72,Canada,3.75,Trinitario,Vietnam,0,0
Palette de Bine,"Alto Beni, Palos Blancos",1239,2014,0.72,Canada,2.75,Others,Bolivia,1,0
Palette de Bine,Sambirano,1239,2014,0.78,Canada,3.75,Trinitario,Madagascar,0,0
Palette de Bine,"Camino Verde P., Balao, Guayas",1303,2014,0.75,Canada,2.75,Others,Ecuador,1,0
Palette de Bine,Duo- Gran Couva & Camino Verde,1399,2014,0.75,Canada,3.5,Blend,"Trinidad,Ecuador",1,0
Palette de Bine,Gran Couva,1399,2014,0.7,Canada,3.75,Trinitario,Trinidad,0,0
Pangea,Matasawalevu,1860,2016,0.76,Spain,3.0,Others,Fiji,0,0
Park 75,South America,1363,2014,0.65,U.S.A.,3.5,Others,South America,0,0
Parliament,Kilombero Valley,1856,2016,0.7,U.S.A.,3.25,Others,Tanzania,0,0
Parliament,"Lachua, Q'egchi families",1542,2015,0.7,U.S.A.,3.5,Others,Guatemala,1,0
Parliament,Alto Beni,1251,2014,0.7,U.S.A.,3.0,Others,Bolivia,0,0
Parliament,Oko Caribe,1255,2014,0.7,U.S.A.,3.5,Others,Dominican Republic,0,0
Pascha,Peru,1137,2013,0.55,Peru,2.5,Others,Peru,0,1
Pascha,Peru,1137,2013,0.7,Peru,2.75,Others,Peru,0,1
Patric,Signature Blend,636,2011,0.7,U.S.A.,3.75,Blend,Others,1,0
Patric,Madagascar,331,2009,0.75,U.S.A.,4.0,Trinitario,Madagascar,0,0
Patric,Madagascar,439,2009,0.67,U.S.A.,3.5,Trinitario,Madagascar,0,0
Patric,"Rio Caribe, Paria Penninsula",439,2009,0.7,U.S.A.,3.5,Trinitario,Venezuela,1,0
Patric,Madagascar,196,2007,0.7,U.S.A.,4.0,Trinitario,Madagascar,0,0
Patric,"Piura, Choc. Garage Exclusive",1034,2013,0.67,U.S.A.,4.0,Others,Peru,1,0
Paul Young,"Madagascar, w/ shell",1271,2014,0.73,England,2.25,Trinitario,Madagascar,1,0
Paul Young,"Madagascar, w/ shell",1271,2014,0.64,England,2.75,Trinitario,Madagascar,1,0
Peppalo,Dominican Republic,1454,2015,0.82,U.S.A.,3.0,Others,Dominican Republic,0,0
Pierre Marcolini,"Haut Penja, w/ nibs",1658,2015,0.7,Belgium,3.25,Forastero,Cameroon,1,0
Pierre Marcolini,Chuao,478,2010,0.75,Belgium,3.0,Criollo,Venezuela,0,0
Pierre Marcolini,Trinite,478,2010,0.75,Belgium,3.25,Trinitario,Trinidad,0,0
Pierre Marcolini,"Baracoa, Cuba",516,2010,0.78,Belgium,3.75,"Criollo, Forastero",Cuba,1,0
Pierre Marcolini,"Peru, Las Pampas P.",531,2010,0.85,Belgium,3.0,Criollo,Peru,1,0
Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",414,2009,0.72,Belgium,3.0,Forastero,Brazil,1,0
Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",445,2009,0.72,Belgium,3.0,Criollo,Mexico,1,0
Pierre Marcolini,Cabosse,111,2007,0.7,Belgium,4.0,Blend,"Venezuela,Java",1,0
Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",129,2007,0.72,Belgium,3.75,Forastero (Nacional),Ecuador,1,0
Pierre Marcolini,"Sambirano, Ambanja, Madagascar",141,2007,0.72,Belgium,4.0,Trinitario,Madagascar,1,0
Pierre Marcolini,Fleur de Cacao,166,2007,0.85,Belgium,3.5,Blend,"Venezuela,Ghana",1,0
Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",81,2006,0.72,Belgium,4.0,Criollo,Mexico,1,0
Pierre Marcolini,"Kendem Lembu, Java",93,2006,0.72,Belgium,3.0,Criollo,Indonesia,1,0
Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",93,2006,0.72,Belgium,4.0,Criollo,Venezuela,1,0
Pinellas,Wampusirpi Region,1772,2016,0.8,U.S.A.,2.5,Others,Honduras,0,0
Pitch Dark,Tenor,1506,2015,0.62,U.S.A.,2.5,Others,Nicaragua,0,0
Pitch Dark,Johe,1506,2015,0.8,U.S.A.,2.75,Others,Nicaragua,0,0
Pitch Dark,Chuno,1510,2015,0.8,U.S.A.,2.75,"Criollo, Trinitario",Nicaragua,0,0
Pitch Dark,Nicalizo,1510,2015,0.8,U.S.A.,2.75,Trinitario,Nicaragua,0,0
Pitch Dark,Rugoso,1510,2015,0.8,U.S.A.,3.25,Others,Nicaragua,0,0
Pitch Dark,Akesson Estate,1311,2014,0.73,U.S.A.,3.25,Trinitario,Madagascar,0,0
Pitch Dark,Namau Village,1315,2014,0.73,U.S.A.,2.5,Trinitario,Fiji,0,0
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,0.73,U.S.A.,3.25,Others,Ecuador,1,0
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,0.73,U.S.A.,3.5,Others,Ecuador,1,0
Pomm (aka Dead Dog),"La Red, 2011",829,2012,0.76,U.S.A.,2.5,Others,Dominican Republic,1,0
Pomm (aka Dead Dog),Peru,829,2012,0.82,U.S.A.,2.75,Criollo,Peru,0,0
Potomac,"Oko Caribe, Duarte Province, 2016 H.",1820,2016,0.7,U.S.A.,3.75,Others,Dominican Republic,1,0
Potomac,"Cuyagua, 2013",1387,2014,0.7,U.S.A.,3.75,Others,Venezuela,1,0
Potomac,Upala w/ nibs,647,2011,0.7,U.S.A.,3.5,Matina,Costa Rica,0,0
Potomac,"Upala, Batch 18",654,2011,0.7,U.S.A.,3.0,Matina,Costa Rica,1,0
Potomac,"San Martin, Amazonian Highlands",789,2011,0.7,U.S.A.,2.75,Others,Peru,1,0
Potomac,Bahia,789,2011,0.7,U.S.A.,3.5,Others,Brazil,0,0
Potomac,"Upala, Batch 12",607,2010,0.82,U.S.A.,3.75,Matina,Costa Rica,1,0
Pralus,Peru,1446,2015,0.75,France,3.25,Others,Peru,0,0
Pralus,"Porcelana, S. of Lake Maracaibo",717,2011,0.75,France,3.25,Criollo (Porcelana),Venezuela,1,0
Pralus,Chuao,486,2010,0.75,France,3.5,Trinitario,Venezuela,0,0
Pralus,Cuyagua,451,2009,0.75,France,2.0,Others,Venezuela,0,0
Pralus,Papouasie,199,2008,0.75,France,3.0,Trinitario,Papua New Guinea,0,0
Pralus,"Sambirano Valley, Le 100%",202,2008,1.0,France,3.0,Criollo,Madagascar,1,0
Pralus,Dominican Republic-Organic,280,2008,0.75,France,2.0,Others,Dominican Republic,0,0
Pralus,"Monte Alegre, Diego Badero",280,2008,0.75,France,3.5,Others,Brazil,1,0
Pralus,Claudio Corallo w/ nibs,162,2007,0.75,France,4.0,Forastero,Sao Tome,0,0
Pralus,"Monte Alegre (Itacare), Brazil",105,2006,0.75,France,3.0,Forastero,Brazil,1,0
Pralus,Tanzania,105,2006,0.75,France,3.5,Criollo,Tanzania,0,0
Pralus,Sao Tome & Principe,5,2006,0.75,France,3.5,Forastero,"Sao Tome,Principe",1,0
Pralus,Trinidad,5,2006,0.75,France,3.5,Trinitario,Trinidad,0,0
Pralus,"Madagascar, Nosy Be Isle.",5,2006,0.75,France,3.75,Criollo,Madagascar,1,0
Pralus,"Java, Indonesie",32,2006,0.75,France,3.5,Criollo,Indonesia,1,0
Pralus,"Barlovento, Venezuela",32,2006,0.75,France,3.5,Trinitario,Venezuela,1,0
Pralus,Jamaique,32,2006,0.75,France,4.0,Trinitario,Jamaica,0,0
Pralus,Equateur,40,2006,0.75,France,3.0,Trinitario,Ecuador,0,0
Pralus,Vanuatu,40,2006,0.75,France,3.0,Trinitario,Vanuatu,0,0
Pralus,Ghana,40,2006,0.75,France,3.25,Forastero,Ghana,0,0
Pralus,Colombie,40,2006,0.75,France,3.5,Trinitario,Colombia,0,0
Pralus,Fortissima,93,2006,0.8,France,4.0,"Criollo, Trinitario",Ecuador,0,0
Pralus,Cuba,99,2006,0.75,France,3.0,Trinitario,Cuba,0,0
Pralus,"Caracas, Venezuela and Ghana",99,2006,0.75,France,3.0,"Trinitario, Forastero","Venezuela,Ghana",1,0
Pralus,"Djakarta, Java and Ghana",99,2006,0.75,France,3.5,"Criollo, Forastero","Indonesia,Ghana",1,0
Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",1872,2016,0.77,England,3.5,Others,Ecuador,1,0
Pump Street Bakery,"Crayfish Bay Estate, 2014",1502,2015,0.7,England,3.5,Trinitario,Grenada,1,0
Pump Street Bakery,"Akesson's, batch 4411",1530,2015,0.74,England,3.5,Criollo,Madagascar,1,0
Pump Street Bakery,Honduras,1688,2015,0.8,England,2.75,Others,Honduras,0,0
Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",1223,2014,0.75,England,2.75,Trinitario,Venezuela,1,0
Pump Street Bakery,Guantupi River,1223,2014,0.75,England,3.0,Forastero (Nacional),Ecuador,0,0
Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",1223,2014,0.72,England,3.25,Trinitario,Madagascar,1,0
Pump Street Bakery,Guantupi River,1227,2014,0.85,England,2.75,Forastero (Nacional),Ecuador,0,0
Pura Delizia,Venezuela,931,2012,0.73,Italy,2.75,Others,Venezuela,0,0
Q Chocolate,Brazil,1057,2013,0.75,Brazil,3.25,Others,Brazil,0,1
Q Chocolate,Brazil,1057,2013,0.85,Brazil,3.5,Others,Brazil,0,1
Q Chocolate,Brazil,1069,2013,0.55,Brazil,2.75,Others,Brazil,0,1
Q Chocolate,Brazil,1069,2013,0.8,Brazil,3.25,Others,Brazil,0,1
Q Chocolate,Brazil,935,2012,0.6,Brazil,3.0,Others,Brazil,0,1
Q Chocolate,Brazil,935,2012,0.65,Brazil,3.25,Others,Brazil,0,1
Quetzalli (Wolter),"Mexico, Lot 28022016",1796,2016,0.7,Mexico,2.75,Criollo,Mexico,1,1
Quetzalli (Wolter),"Uranga, Lot 22032016",1800,2016,0.74,Mexico,3.0,Trinitario,Mexico,1,1
Raaka,Amazon Basin Blend,1788,2016,0.7,U.S.A.,3.0,Others,"Peru,SMartin,Pangoa,nacional",1,0
